;;;;;;;
Оценка склада (в розничных ценах) ;;;;;;;
;;;;;;;
Параметры:;;Дата отчета: 22.05.2025 0:00:00;;;;;
;;Вид цены: ;;;;;
Отбор:;;"Номенклатура В группе из списка ""Телефоны""";;;;;
;;;;;;;
Склад;;;;;;Остаток на складе;Розничная цена
Номенклатура;;;;Номенклатура.Код;;;
Samsung Galaxy A05 4/64Gb (SM-A055) Green;;;;01-00017970;;1;8990
Samsung Galaxy A05 4/64Gb (SM-A055) Silver;;;;01-00017686;;1;8990
Samsung Galaxy A05S 4/128GB Silver;;;;01-00018365;;1;12990
Samsung Galaxy A05S 4/64GB Black RUS;;;;01-00018451;;1;11990
Samsung Galaxy A05S 4/64GB Silver;;;;74-00000965;;1;11990
Samsung Galaxy A06 4/128 Gb Gold;;;;01-00018697;;1;11990
Samsung Galaxy A06 4/64 Gb Black;;;;74-00001017;;1;10990
Samsung Galaxy A06 4/64 Gb Gold;;;;01-00018512;;1;10990
Samsung Galaxy A06 6/128 Gb Gold;;;;01-00018603;;1;12990
Samsung Galaxy A26 5G 8/256GB Black;;;;01-00019173;;1;26990
TECNO;;;;01-00010633;;21;265800
TECNO Camon 30S (CLA5) 6/128GB Nebula Violet/фиолетовый;;;;01-00018993;;1;17990
TECNO POVA 6 8/256GB NFC Comet Green;;;;01-00019124;;1;22990
TECNO POVA 6 Neo 8/128GB NFC Starry Silver;;;;01-00018815;;1;15990
TECNO POVA 6 Neo 8/256 GB Comet Green RUS;;;;01-00018787;;1;18990
TECNO POVA 6 Neo 8/256GB Speed Black;;;;01-00018233;;1;18990
Tecno Spark 20 8/128 MaGic Skin Blue;;;;01-00017713;;1;10990
TECNO Spark 30 8/128GB NFC Astral Ice;;;;01-00018900;;1;11990
Tecno Spark 30 8/128Gb Stellar Shadow/Black;;;;01-00018574;;1;11990
Tecno Spark 30 8/256Gb Green;;;;01-00018939;;1;13990
Tecno Spark 30 8/256Gb Stellar Shadow/Black;;;;01-00018575;;1;13990
TECNO Spark 30 Pro 8/128GB NFC Obsidian Edge;;;;01-00018766;;1;15990
TECNO Spark 30 Pro 8/256 GB NFC Obsidian Edge;;;;01-00018817;;1;16990
TECNO Spark 30C 4+128GB NFC Green;;;;01-00018767;;1;9990
TECNO Spark 30C 6+128GB NFC Green;;;;01-00018788;;1;10990
TECNO Spark 30C 8+256GB NFC Orbit Black;;;;01-00018497;;1;11990
TECNO Spark 30C 8+256GB NFC Orbit White;;;;01-00018811;;1;11990
Tecno Spark Go 1 4/128Gb Black;;;;01-00018362;;1;7990
Tecno Spark Go 1 4/128Gb Green;;;;01-00018809;;1;7990
Tecno Spark Go 1 4/64Gb Black;;;;01-00018493;;2;6990
Tecno Spark Go 1 4/64Gb White;;;;01-00018388;;1;6990
Xiaomi;;;;02-00000003;;20;202810
Redmi 14C 4GB+128GB Black;;;;01-00018521;;1;9990
Redmi 14C 4GB+128GB Green;;;;01-00018582;;1;9990
Redmi 14C 8GB+256GB Black;;;;01-00018522;;1;11990
Redmi 14C 8GB+256GB Blue;;;;01-00018524;;1;11990
Redmi 14C 8GB+256GB Green;;;;01-00018523;;1;11990
Xiaomi Redmi 13C 8/256Gb Navy Blue  ;;;;01-00017692;;1;10990
Xiaomi Redmi A3 4/128GB Green;;;;01-00018090;;2;7990
Xiaomi Redmi A3 4/128GB StarBlue;;;;01-00017916;;1;7990
Xiaomi Redmi A3X 3/64GB Forest Green;;;;01-00018210;;1;5990
Xiaomi Redmi A3X 3/64GB Midnight Black;;;;01-00018211;;1;5990
Xiaomi Redmi A5 3/64GB Blue;;;;01-00019150;;1;6990
Xiaomi Redmi A5 3/64GB Lake Green;;;;01-00019151;;1;6990
Xiaomi Redmi A5 3/64GB Midnight Black;;;;01-00019144;;1;6990
Xiaomi Redmi A5 4/128GB Lake Green;;;;01-00019152;;1;7990
Xiaomi Redmi A5 4/128GB Midnight Black;;;;01-00019145;;1;7990
Xiaomi Redmi A5 4/128GB Sandy Gold;;;;01-00019149;;1;7990
Xiaomi Redmi Note 13 8+256GB NFC Midnight Black;;;;01-00017875;;1;20990
Xiaomi Redmi Note 13 Midnight Black 8/128;;;;01-00017917;;1;18990
Xiaomi Redmi Note 14 8GB+256GB Blue;;;;01-00018923;;1;22990
Форум;;;;;;77;609970
Товар Дилера;;;;01-00000004;;77;609970
Телефоны;;;;01-00000006;;77;609970
Кнопочные телефоны;;;;01-00015658;;25;68900
BQ;;;;01-00005379;;20;51000
BQ 1800L One Black;;;;01-00018238;;1;2600
BQ 1800L One Blue;;;;01-00018239;;1;2500
BQ 1800L One Red;;;;01-00018240;;1;2500
BQ 1853 Life Black+Red;;;;01-00015785;;1;1900
BQ 1853 Life White;;;;01-00016547;;1;1900
BQ 1858 Barrel Black+Gold;;;;01-00017738;;1;2000
BQ 1858 Barrel Black+Silver;;;;01-00017739;;1;2000
BQ 1862 Talk Черный;;;;01-00015420;;1;1900
BQ 1866 Trust Белый;;;;01-00018243;;1;2400
BQ 1866 Trust Красный;;;;01-00018261;;1;2400
BQ 1868 Art+ Black;;;;74-00000327;;1;1900
BQ 2005 Disco Розовый;;;;01-00016862;;1;2900
BQ 2005 Disco Черный;;;;01-00015033;;1;2900
BQ 2006 Comfort Black;;;;01-00016272;;1;2700
BQ 2006 Comfort Blue+Black;;;;01-00016273;;1;2700
BQ 2410L Tank Power 4G Black+Gunmetal;;;;01-00018234;;1;3700
BQ 2430 Tank Power Black+Silver;;;;01-00006183;;1;3300
BQ 2453 Quattro Красный;;;;01-00018518;;1;2600
BQ 2453 Quattro Черный;;;;01-00018236;;1;2600
BQ 2817 Tank Quattro Power Зеленый;;;;01-00012474;;1;3600
Xenium;;;;74-00000957;;5;17900
Xenium X300 Зеленый камуфляж;;;;74-00000960;;1;3600
Xenium X600 Красный;;;;74-00000962;;1;3600
Xenium X600 Темно-серый;;;;74-00000961;;1;3300
Xenium X700 Красный;;;;01-00019043;;1;3700
Xenium X700 Черный;;;;74-00000963;;1;3700
Сенсорные телефоны;;;;01-00015659;;52;541070
INFINIX;;;;01-00015411;;5;57950
Infinix HOT 30 8+128GB Surfing Green;;;;74-00000859;;1;10990
Infinix Hot 50i 4/128Gb Titanium Grey;;;;01-00018580;;1;10990
Infinix Hot 50i 6/128Gb Titanium Grey;;;;01-00018823;;1;11990
Infinix Smart 8 Pro 4/256Gb Shiny Gold;;;;01-00018164;;1;11990
Infinix Smart 8 Pro 4+256GB Galaxy White;;;;74-00001012;;1;11990
REALME;;;;01-00011170;;10;94990
Realme C61 6/128GB NFC Dark Green;;;;01-00018597;;1;9999
Realme C61 8/128GB NFC Dark Green;;;;01-00018258;;1;11999
Realme C61 8/128GB NFC Sparkle Gold;;;;01-00018259;;1;11999
Realme C61 8/256GB NFC Sparkle Gold;;;;01-00018260;;1;12999
Realme Note 50 4/128Gb (RMX3834) Black;;;;01-00017732;;1;7999
Realme Note 50 4/128Gb (RMX3834) Blue;;;;01-00017731;;1;7999
Realme Note 60 4/128Gb (RMX3933) Marble Black;;;;01-00018813;;1;7999
Realme Note 60 6/128Gb (RMX3933) Marble Black;;;;01-00018814;;1;8999
Realme Note 60 6+128 GB голубой;;;;01-00018922;;1;8999
Realme Note 60х 3/64Gb (RMX3938) Black;;;;01-00018745;;1;5999
Samsung;;;;13-00000003;;6;83940
Samsung Galaxy A06 4/128 Gb Gold;;;;01-00018697;;1;11990
Samsung Galaxy A06 4/64 Gb Gold;;;;01-00018512;;1;9990
Samsung Galaxy A06 4/64 Gb Light Blue ;;;;74-00001018;;1;10990
Samsung Galaxy A06 6/128Gb Black;;;;01-00018492;;1;12990
Samsung Galaxy A16 4/128GB Blue Black;;;;01-00018821;;1;16990
Samsung Galaxy A16 8/256GB Black;;;;01-00019257;;1;20990
TECNO;;;;01-00010633;;14;147360
TECNO POVA 6 Neo 8/128GB Speed Black;;;;01-00018168;;1;15990
Tecno Spark 20 8/256 Cyber White;;;;01-00017696;;1;11990
TECNO Spark 20C 4+128GB Alpenglow Gold RUS;;;;01-00018018;;1;8990
Tecno Spark 20C 8/128Gb Mystery White;;;;01-00017712;;1;10990
TECNO Spark 30 8/128GB NFC Green;;;;01-00018940;;1;11990
Tecno Spark 30 8/256Gb Stellar Shadow/Black;;;;01-00018575;;1;13990
TECNO Spark 30 Pro 8/256 GB NFC Obsidian Edge;;;;01-00018817;;1;16990
Tecno Spark 30C 4/128Gb Orbit Black;;;;01-00018576;;1;8990
TECNO Spark 30C 4+128GB NFC Orbit White;;;;01-00018495;;1;8990
TECNO Spark 30C 8+256GB NFC Orbit Black;;;;01-00018497;;1;11990
Tecno Spark Go 1 3/64Gb White;;;;01-00018681;;1;5990
Tecno Spark Go 1 4/128Gb White;;;;01-00018363;;1;7490
Tecno Spark Go 1 4/64Gb Black;;;;01-00018493;;1;6990
TECNO Spark Go 2024 3/64GB NFC Gravity Black;;;;01-00017594;;1;5990
Xiaomi;;;;02-00000003;;17;156830
Redmi 14C 4GB+128GB Black;;;;01-00018521;;1;10990
Redmi 14C 8GB+256GB Black;;;;01-00018522;;1;12990
Redmi 14C 8GB+256GB Green;;;;01-00018523;;1;12990
Xiaomi Redmi 12 4/128Gb Black;;;;01-00017112;;1;11990
Xiaomi Redmi 13 6+128GB NFC Blue;;;;01-00018230;;1;12490
Xiaomi Redmi 13 6+128GB NFC Pink;;;;01-00018366;;1;12490
Xiaomi Redmi 13C 4/128Gb Midnight Black;;;;01-00017703;;1;9990
Xiaomi Redmi A3 4/128GB Green;;;;01-00018090;;1;7990
Xiaomi Redmi A3 4/128GB Midnight Black;;;;01-00017879;;1;7990
Xiaomi Redmi A3 4/128GB StarBlue;;;;01-00017916;;1;7990
Xiaomi Redmi A3X 3/64GB Forest Green;;;;01-00018210;;1;5990
Xiaomi Redmi A3X 3/64GB Midnight Black;;;;01-00018211;;1;5990
Xiaomi Redmi A3X 3/64GB white;;;;01-00018212;;1;5990
Xiaomi Redmi A5 3/64GB Midnight Black;;;;01-00019144;;1;6990
Xiaomi Redmi A5 4/128GB Lake Green;;;;01-00019152;;1;7990
Xiaomi Redmi A5 4/128GB Midnight Black;;;;01-00019145;;1;7990
Xiaomi Redmi A5 4/128GB Sandy Gold;;;;01-00019149;;1;7990
Элма;;;;;;75;655394
Товар Дилера;;;;01-00000004;;75;655394
Телефоны;;;;01-00000006;;75;655394
Кнопочные телефоны;;;;01-00015658;;29;79800
BQ;;;;01-00005379;;25;65200
BQ 1800L One Blue;;;;01-00018239;;1;2600
BQ 1846 One Power белый+красный;;;;69-00000176;;1;2000
BQ 1851 Respect Зелёный;;;;01-00008166;;1;2400
BQ 1853 Life Black+Red;;;;01-00015785;;1;2000
BQ 1858 Barrel Purple+Black;;;;01-00018320;;1;1900
BQ 1862 Talk Серый;;;;01-00015421;;1;1900
BQ 1866 Trust Белый;;;;01-00018243;;1;2400
BQ 1866 Trust Черный;;;;01-00018242;;1;2500
BQ 2005 Disco Розовый;;;;01-00016862;;1;2900
BQ 2006 Comfort Green+Black;;;;01-00016275;;1;2900
BQ 2430 Tank Power Camouflage+Silver;;;;01-00006776;;1;3300
BQ 2439 Bobber Оранжевый;;;;01-00009502;;1;3900
BQ 2440 Step L+ Black+Red;;;;01-00011420;;1;2200
BQ 2449 Hammer Black;;;;01-00011688;;1;3700
BQ 2451 Daze Dark Blue;;;;01-00016041;;1;2800
BQ 2452 Energy Blue+Black;;;;01-00015775;;1;2800
BQ 2455 Boom Quattro Чёрный;;;;74-00000863;;1;2800
BQ 2456 Pocket Dark Blue;;;;01-00018604;;1;3100
BQ 2456 Pocket Red;;;;01-00018583;;1;3000
BQ 2458 Barrel L Black+Gold;;;;01-00018513;;1;2200
BQ 2458 Barrel L Black+Silver;;;;01-00018514;;1;2100
BQ 2817 Tank Quattro Power Камуфляж;;;;01-00011691;;1;3700
BQ 2817 Tank Quattro Power Чёрный;;;;01-00011690;;1;3700
BQ 2832 Barrel XL Black+Gold;;;;01-00018816;;1;2400
BQ 2835 Torch Dark Green;;;;01-00019256;;1;
Xenium;;;;74-00000957;;4;14600
Xenium X280 Черный;;;;01-00018924;;1;3500
Xenium X600 Темно-серый;;;;74-00000961;;1;3700
Xenium X700 Красный;;;;01-00019043;;1;3700
Xenium X700 Черный;;;;74-00000963;;1;3700
Сенсорные телефоны;;;;01-00015659;;46;575594
HONOR;;;;01-00010631;;6;123440
Honor 200 Lite 5G 8+256GB NFC Мерцающий голубой / Starry Blue RUS;;;;01-00018887;;1;24490
HONOR X6b 4/128 Green;;;;01-00018898;;1;9990
Honor X7C 8/256 GB Black;;;;01-00018941;;1;17990
HONOR X8C 8/128 Black;;;;01-00018942;;1;22990
HONOR X8C 8/128 White;;;;01-00019113;;1;22990
Honor X9C Smart 8+256GB Black;;;;01-00019005;;1;24990
REALME;;;;01-00011170;;7;80984
Realme C61 6/128GB NFC Dark Green;;;;01-00018597;;1;9999
Realme C61 8/256GB NFC Sparkle Gold;;;;01-00018260;;1;14999
Realme C75 8/256Gb Black;;;;01-00018907;;1;17999
Realme C75 8/256Gb Gold;;;;01-00018908;;1;17999
Realme Note 60 4/128Gb (RMX3933) Marble Black;;;;01-00018813;;1;7999
Realme Note 60х 3/64Gb (RMX3938) Black;;;;01-00018745;;1;5999
Realme Note 60х 3/64Gb (RMX3938) Green;;;;01-00018746;;1;5990
Samsung;;;;13-00000003;;6;85940
Samsung Galaxy A05S 4/64GB Silver;;;;74-00000965;;1;12990
Samsung Galaxy A05s Black 4/128;;;;01-00017964;;1;14990
Samsung Galaxy A06 4/128 Gb Black;;;;01-00018698;;1;13490
Samsung Galaxy A06 4/64 Gb Black;;;;74-00001017;;1;11990
Samsung Galaxy A06 4/64 Gb Gold;;;;01-00018512;;1;10990
Samsung Galaxy A16 8/256GB Blue Black;;;;01-00018943;;1;21490
TECNO;;;;01-00010633;;13;146870
TECNO POVA 6 Neo 8/128GB Speed Black;;;;01-00018168;;1;15990
Tecno Spark 20 8/128Gb White;;;;01-00017691;;1;12990
Tecno Spark 20C 8/128Gb Mystery White;;;;01-00017712;;1;11990
TECNO Spark 30 8/256GB NFC Astral Ice;;;;01-00018771;;1;13990
Tecno Spark 30 8/256Gb Stellar Shadow/Black;;;;01-00018575;;1;14990
TECNO Spark 30 Pro 8/128GB NFC Obsidian Edge;;;;01-00018766;;1;16990
TECNO Spark 30C 4+128GB NFC Green;;;;01-00018767;;1;8990
TECNO Spark 30C 4+128GB NFC Orbit White;;;;01-00018495;;1;8990
TECNO Spark 30C 6+128GB NFC White;;;;01-00018785;;1;10990
TECNO Spark 30C 8+256GB NFC Orbit Black;;;;01-00018497;;1;11990
Tecno Spark Go 1 3/64Gb Black;;;;01-00018441;;1;5990
Tecno Spark Go 1 3/64Gb White;;;;01-00018681;;1;5990
Tecno Spark Go 1 4/64Gb Black;;;;01-00018493;;1;6990
Xiaomi;;;;02-00000003;;14;138360
Redmi 14C 4GB+128GB Blue;;;;01-00018600;;1;10490
Redmi 14C 4GB+128GB Green;;;;01-00018582;;1;9990
Redmi 14C 4GB+128GB Purple;;;;01-00018526;;1;10490
Redmi 14C 8GB+256GB Green;;;;01-00018523;;1;11990
Xiaomi Redmi 12 4/128Gb Black;;;;01-00017112;;1;10990
Xiaomi Redmi A3 4/128GB StarBlue;;;;01-00017916;;1;6990
Xiaomi Redmi A3X 3/64GB Midnight Black;;;;01-00018211;;1;5990
Xiaomi Redmi A3X 3/64GB white;;;;01-00018212;;1;5990
Xiaomi Redmi A5 3/64GB Midnight Black;;;;01-00019144;;1;6990
Xiaomi Redmi A5 4/128GB Lake Green;;;;01-00019152;;1;8490
Xiaomi Redmi A5 4/128GB Midnight Black;;;;01-00019145;;1;8490
Xiaomi Redmi A5 4/128GB Ocean Blue;;;;01-00019148;;1;8490
Xiaomi Redmi Note 13 8/256 Гб ice Blue;;;;01-00017919;;1;15990
Xiaomi Redmi Note 14 8/128GB NFC Green;;;;01-00019153;;1;16990
Элма МТС;;;;;;79;689588
Товар Дилера;;;;01-00000004;;79;689588
Телефоны;;;;01-00000006;;79;689588
Кнопочные телефоны;;;;01-00015658;;27;76980
BQ;;;;01-00005379;;21;56380
BQ 1842 Tank mini Темно-Синий;;;;01-00007103;;1;2500
BQ 1851 Respect Зелёный;;;;01-00008166;;1;2400
BQ 1851 Respect Чёрный;;;;01-00007889;;1;2400
BQ 1858 Barrel Black+Gold;;;;01-00017738;;1;2000
BQ 1862 Talk Синий;;;;01-00015422;;1;2000
BQ 1866 Trust Красный;;;;01-00018261;;1;2500
BQ 1866 Trust Черный;;;;01-00018242;;1;2400
BQ 2006 Comfort Black;;;;01-00016272;;1;3200
BQ 2430 Tank Power Зелёный+Серебро;;;;01-00007097;;1;3300
BQ 2432 Tank SE Камуфляж;;;;69-00000154;;1;3000
BQ 2439 Bobber Оранжевый;;;;01-00009502;;1;3600
BQ 2440 Step L+ Black+Red;;;;01-00011420;;1;2200
BQ 2445 Dream Black;;;;74-00000427;;1;3290
BQ 2451 Daze Red;;;;01-00016040;;1;2900
BQ 2452 Energy Black+Red;;;;01-00015805;;1;2900
BQ 2453 Quattro Черный;;;;01-00018236;;1;2700
BQ 2454 Ray Зеленый;;;;01-00015979;;1;2890
BQ 2455 Boom Quattro Синий;;;;74-00000864;;1;2800
BQ 2457 Jazz Синий;;;;74-00000861;;1;2500
BQ 2458 Barrel L Red+Black;;;;01-00018768;;1;2200
BQ 3598 Barrel XXL Green+Black;;;;01-00018076;;1;2700
Xenium;;;;74-00000957;;6;20600
Xenium X240 Черный;;;;74-00000959;;1;2600
Xenium X300 Оранжевый+Черный;;;;01-00019254;;1;3400
Xenium X600 Красный;;;;74-00000962;;1;3600
Xenium X600 Темно-серый;;;;74-00000961;;1;3600
Xenium X700 Красный;;;;01-00019043;;1;3700
Xenium X700 Черный;;;;74-00000963;;1;3700
Сенсорные телефоны;;;;01-00015659;;52;612608
INFINIX;;;;01-00015411;;6;67950
Infinix HOT 50 8+256GB NFC Sleek Black;;;;01-00019171;;1;17990
Infinix Hot 50 Pro 8/128Gb Black;;;;01-00019258;;1;15990
Infinix Hot 50i 4/128Gb Titanium Grey;;;;01-00018580;;1;10990
Infinix Hot 50i 6/128Gb Titanium Grey;;;;01-00018823;;1;
Infinix Smart 8 Pro 4+256GB Blue;;;;01-00018352;;1;12990
Infinix Smart 9 3/128Gb Mint Green;;;;01-00018578;;1;9990
REALME;;;;01-00011170;;13;160978
Realme C61 6/128GB NFC Sparkle Gold;;;;01-00018653;;1;11499
Realme C61 8/256GB NFC Dark Green;;;;01-00018257;;1;14999
Realme C61 8/256GB NFC Sparkle Gold;;;;01-00018260;;1;14999
Realme C63 8/256Gb (RMX3939) Leather Blue;;;;01-00018945;;1;14999
Realme C75 8/128Gb Black;;;;01-00018909;;1;15990
Realme C75 8/128Gb Gold;;;;01-00018910;;1;15999
Realme C75 8/256Gb Black;;;;01-00018907;;1;17999
Realme C75 8/256Gb Gold;;;;01-00018908;;1;17999
Realme Note 60 4/128Gb (RMX3933) Blue;;;;01-00018899;;1;8499
Realme Note 60 4/128Gb (RMX3933) Marble Black;;;;01-00018813;;1;7999
Realme Note 60 4+128 GB голубой;;;;01-00018921;;1;7999
Realme Note 60х 3/64Gb (RMX3938) Black;;;;01-00018745;;1;5999
Realme Note 60х 3/64Gb (RMX3938) Green;;;;01-00018746;;1;5999
Samsung;;;;13-00000003;;4;55960
Samsung Galaxy A05 4/64Gb (SM-A055) Black;;;;01-00017687;;1;10990
Samsung Galaxy A05 4/64Gb (SM-A055) Green;;;;01-00017970;;1;10990
Samsung Galaxy A06 4/64 Gb Black;;;;74-00001017;;1;11990
Samsung Galaxy A16 8/256GB Blue Black;;;;01-00018943;;1;21990
TECNO;;;;01-00010633;;15;168860
TECNO Camon 30 8/256GB Design Edition;;;;01-00018167;;1;19990
TECNO POVA 6 Neo 8/256 GB Comet Green RUS;;;;01-00018787;;1;18990
Tecno Spark 30 8/128Gb Stellar Shadow/Black;;;;01-00018574;;1;11990
TECNO Spark 30 8/256GB NFC Astral Ice;;;;01-00018771;;1;13990
TECNO Spark 30 Pro 8/256 GB NFC Arctic Glow;;;;01-00018822;;1;16990
Tecno Spark 30C 4/128Gb Orbit Black;;;;01-00018576;;2;9990
TECNO Spark 30C 4+128GB NFC Green;;;;01-00018767;;1;9990
TECNO Spark 30C 4+128GB NFC Orbit White;;;;01-00018495;;1;9990
TECNO Spark 30C 6+128GB NFC Green;;;;01-00018788;;1;10990
TECNO Spark 30C 8+256GB NFC Orbit Black;;;;01-00018497;;1;11990
TECNO Spark 30C 8+256GB NFC Orbit White;;;;01-00018811;;1;11990
Tecno Spark Go (2024) 4/64Gb Mystery White;;;;01-00017672;;1;6990
Tecno Spark Go 1 4/128Gb Black;;;;01-00018362;;1;7990
Tecno Spark Go 1 4/64Gb White;;;;01-00018388;;1;6990
Xiaomi;;;;02-00000003;;14;158860
Redmi 14C 4GB+128GB Green;;;;01-00018582;;1;9990
Redmi 14C 8GB+256GB Blue;;;;01-00018524;;1;11990
Redmi 14C 8GB+256GB Green;;;;01-00018523;;1;11990
Xiaomi Redmi 13 6/128GB NFC Midnight Black;;;;74-00000964;;1;13990
Xiaomi Redmi 13 6+128GB NFC Blue;;;;01-00018230;;1;13990
Xiaomi Redmi 13 8+256GB NFC Blue;;;;01-00018169;;1;15990
Xiaomi Redmi A3X 3/64GB Forest Green;;;;01-00018210;;1;5990
Xiaomi Redmi A3X 3/64GB Midnight Black;;;;01-00018211;;1;5990
Xiaomi Redmi A5 3/64GB Midnight Black;;;;01-00019144;;1;6990
Xiaomi Redmi A5 4/128GB Lake Green;;;;01-00019147;;1;7990
Xiaomi Redmi A5 4/128GB Ocean Blue;;;;01-00019148;;1;7990
Xiaomi Redmi A5 4/128GB Sandy Gold;;;;01-00019149;;1;7990
Xiaomi Redmi Note 13 8+128GB NFC Ice Blue ;;;;01-00018003;;1;14990
Xiaomi Redmi Note 14 8+256GB NFC Midnight Black;;;;01-00018918;;1;22990
Итого;;;;;;834;7259206
